Time of A;Time minus avg Time of A;Time of B;Time minus avg Time of B;Avg time of A & B;Payment A;Payment B;Fact.A Time of A;Fact.A Time minus avg Time of A;Fact.A Time of B;Fact.A Time minus avg Time of B;Fact.A Avg time of A & B;Fact.A Payment A;Fact.A Payment B;Fact.B Time of A;Fact.B Time minus avg Time of A;Fact.B Time of B;Fact.B Time minus avg Time of B;Fact.B Avg time of A & B;Fact.B Payment A;Fact.B Payment B
1705.0;-1026.0;7407.0;310.0;-358.0;668.0;-668.0;1705000.0;1702269.0;7407.0;310.0;851289.5;-850979.5;850979.5;1705.0;-1026.0;7407000.0;7399903.0;3699438.5;3700464.5;-3700464.5
1708.0;-1023.0;7405.0;308.0;-357.5;665.5;-665.5;1708000.0;1705269.0;7405.0;308.0;852788.5;-852480.5;852480.5;1708.0;-1023.0;7405000.0;7397903.0;3698440.0;3699463.0;-3699463.0
3062.0;331.0;6786.0;-311.0;10.0;-321.0;321.0;3062000.0;3059269.0;6786.0;-311.0;1529479.0;-1529790.0;1529790.0;3062.0;331.0;6786000.0;6778903.0;3389617.0;3389286.0;-3389286.0
2312.0;-419.0;7017.0;-80.0;-249.5;169.5;-169.5;2312000.0;2309269.0;7017.0;-80.0;1154594.5;-1154674.5;1154674.5;2312.0;-419.0;7017000.0;7009903.0;3504742.0;3505161.0;-3505161.0
2515.0;-216.0;6936.0;-161.0;-188.5;27.5;-27.5;2515000.0;2512269.0;6936.0;-161.0;1256054.0;-1256215.0;1256215.0;2515.0;-216.0;6936000.0;6928903.0;3464343.5;3464559.5;-3464559.5
1299.0;-1432.0;8028.0;931.0;-250.5;1181.5;-1181.5;1299000.0;1296269.0;8028.0;931.0;648600.0;-647669.0;647669.0;1299.0;-1432.0;8028000.0;8020903.0;4009735.5;4011167.5;-4011167.5
4668.0;1937.0;6542.0;-555.0;691.0;-1246.0;1246.0;4668000.0;4665269.0;6542.0;-555.0;2332357.0;-2332912.0;2332912.0;4668.0;1937.0;6542000.0;6534903.0;3268420.0;3266483.0;-3266483.0
1498.0;-1233.0;7651.0;554.0;-339.5;893.5;-893.5;1498000.0;1495269.0;7651.0;554.0;747911.5;-747357.5;747357.5;1498.0;-1233.0;7651000.0;7643903.0;3821335.0;3822568.0;-3822568.0
2934.0;203.0;6820.0;-277.0;-37.0;-240.0;240.0;2934000.0;2931269.0;6820.0;-277.0;1465496.0;-1465773.0;1465773.0;2934.0;203.0;6820000.0;6812903.0;3406553.0;3406350.0;-3406350.0
1762.0;-969.0;7358.0;261.0;-354.0;615.0;-615.0;1762000.0;1759269.0;7358.0;261.0;879765.0;-879504.0;879504.0;1762.0;-969.0;7358000.0;7350903.0;3674967.0;3675936.0;-3675936.0
1838.0;-893.0;7300.0;203.0;-345.0;548.0;-548.0;1838000.0;1835269.0;7300.0;203.0;917736.0;-917533.0;917533.0;1838.0;-893.0;7300000.0;7292903.0;3646005.0;3646898.0;-3646898.0
2226.0;-505.0;7058.0;-39.0;-272.0;233.0;-233.0;2226000.0;2223269.0;7058.0;-39.0;1111615.0;-1111654.0;1111654.0;2226.0;-505.0;7058000.0;7050903.0;3525199.0;3525704.0;-3525704.0
2152.0;-579.0;7098.0;1.0;-289.0;290.0;-290.0;2152000.0;2149269.0;7098.0;1.0;1074635.0;-1074634.0;1074634.0;2152.0;-579.0;7098000.0;7090903.0;3545162.0;3545741.0;-3545741.0
1457.0;-1274.0;7724.0;627.0;-323.5;950.5;-950.5;1457000.0;1454269.0;7724.0;627.0;727448.0;-726821.0;726821.0;1457.0;-1274.0;7724000.0;7716903.0;3857814.5;3859088.5;-3859088.5
3212.0;481.0;6754.0;-343.0;69.0;-412.0;412.0;3212000.0;3209269.0;6754.0;-343.0;1604463.0;-1604806.0;1604806.0;3212.0;481.0;6754000.0;6746903.0;3373692.0;3373211.0;-3373211.0
4950.0;2219.0;6505.0;-592.0;813.5;-1405.5;1405.5;4950000.0;4947269.0;6505.0;-592.0;2473338.5;-2473930.5;2473930.5;4950.0;2219.0;6505000.0;6497903.0;3250061.0;3247842.0;-3247842.0
2506.0;-225.0;6944.0;-153.0;-189.0;36.0;-36.0;2506000.0;2503269.0;6944.0;-153.0;1251558.0;-1251711.0;1251711.0;2506.0;-225.0;6944000.0;6936903.0;3468339.0;3468564.0;-3468564.0
1841.0;-890.0;7295.0;198.0;-346.0;544.0;-544.0;1841000.0;1838269.0;7295.0;198.0;919233.5;-919035.5;919035.5;1841.0;-890.0;7295000.0;7287903.0;3643506.5;3644396.5;-3644396.5
3128.0;397.0;6772.0;-325.0;36.0;-361.0;361.0;3128000.0;3125269.0;6772.0;-325.0;1562472.0;-1562797.0;1562797.0;3128.0;397.0;6772000.0;6764903.0;3382650.0;3382253.0;-3382253.0
1418.0;-1313.0;7788.0;691.0;-311.0;1002.0;-1002.0;1418000.0;1415269.0;7788.0;691.0;707980.0;-707289.0;707289.0;1418.0;-1313.0;7788000.0;7780903.0;3889795.0;3891108.0;-3891108.0
3150.0;419.0;6768.0;-329.0;45.0;-374.0;374.0;3150000.0;3147269.0;6768.0;-329.0;1573470.0;-1573799.0;1573799.0;3150.0;419.0;6768000.0;6760903.0;3380661.0;3380242.0;-3380242.0
3568.0;837.0;6687.0;-410.0;213.5;-623.5;623.5;3568000.0;3565269.0;6687.0;-410.0;1782429.5;-1782839.5;1782839.5;3568.0;837.0;6687000.0;6679903.0;3340370.0;3339533.0;-3339533.0
2679.0;-52.0;6873.0;-224.0;-138.0;-86.0;86.0;2679000.0;2676269.0;6873.0;-224.0;1338022.5;-1338246.5;1338246.5;2679.0;-52.0;6873000.0;6865903.0;3432925.5;3432977.5;-3432977.5
2978.0;247.0;6808.0;-289.0;-21.0;-268.0;268.0;2978000.0;2975269.0;6808.0;-289.0;1487490.0;-1487779.0;1487779.0;2978.0;247.0;6808000.0;6800903.0;3400575.0;3400328.0;-3400328.0
2249.0;-482.0;7050.0;-47.0;-264.5;217.5;-217.5;2249000.0;2246269.0;7050.0;-47.0;1123111.0;-1123158.0;1123158.0;2249.0;-482.0;7050000.0;7042903.0;3521210.5;3521692.5;-3521692.5
1951.0;-780.0;7221.0;124.0;-328.0;452.0;-452.0;1951000.0;1948269.0;7221.0;124.0;974196.5;-974072.5;974072.5;1951.0;-780.0;7221000.0;7213903.0;3606561.5;3607341.5;-3607341.5
3264.0;533.0;6739.0;-358.0;87.5;-445.5;445.5;3264000.0;3261269.0;6739.0;-358.0;1630455.5;-1630813.5;1630813.5;3264.0;533.0;6739000.0;6731903.0;3366218.0;3365685.0;-3365685.0
3321.0;590.0;6727.0;-370.0;110.0;-480.0;480.0;3321000.0;3318269.0;6727.0;-370.0;1658949.5;-1659319.5;1659319.5;3321.0;590.0;6727000.0;6719903.0;3360246.5;3359656.5;-3359656.5
4190.0;1459.0;6603.0;-494.0;482.5;-976.5;976.5;4190000.0;4187269.0;6603.0;-494.0;2093387.5;-2093881.5;2093881.5;4190.0;1459.0;6603000.0;6595903.0;3298681.0;3297222.0;-3297222.0
4358.0;1627.0;6574.0;-523.0;552.0;-1075.0;1075.0;4358000.0;4355269.0;6574.0;-523.0;2177373.0;-2177896.0;2177896.0;4358.0;1627.0;6574000.0;6566903.0;3284265.0;3282638.0;-3282638.0
4140.0;1409.0;6609.0;-488.0;460.5;-948.5;948.5;4140000.0;4137269.0;6609.0;-488.0;2068390.5;-2068878.5;2068878.5;4140.0;1409.0;6609000.0;6601903.0;3301656.0;3300247.0;-3300247.0
2303.0;-428.0;7021.0;-76.0;-252.0;176.0;-176.0;2303000.0;2300269.0;7021.0;-76.0;1150096.5;-1150172.5;1150172.5;2303.0;-428.0;7021000.0;7013903.0;3506737.5;3507165.5;-3507165.5
1420.0;-1311.0;7787.0;690.0;-310.5;1000.5;-1000.5;1420000.0;1417269.0;7787.0;690.0;708979.5;-708289.5;708289.5;1420.0;-1311.0;7787000.0;7779903.0;3889296.0;3890607.0;-3890607.0
2605.0;-126.0;6901.0;-196.0;-161.0;-35.0;35.0;2605000.0;2602269.0;6901.0;-196.0;1301036.5;-1301232.5;1301232.5;2605.0;-126.0;6901000.0;6893903.0;3446888.5;3447014.5;-3447014.5
4183.0;1452.0;6605.0;-492.0;480.0;-972.0;972.0;4183000.0;4180269.0;6605.0;-492.0;2089888.5;-2090380.5;2090380.5;4183.0;1452.0;6605000.0;6597903.0;3299677.5;3298225.5;-3298225.5
3426.0;695.0;6710.0;-387.0;154.0;-541.0;541.0;3426000.0;3423269.0;6710.0;-387.0;1711441.0;-1711828.0;1711828.0;3426.0;695.0;6710000.0;6702903.0;3351799.0;3351104.0;-3351104.0
2104.0;-627.0;7143.0;46.0;-290.5;336.5;-336.5;2104000.0;2101269.0;7143.0;46.0;1050657.5;-1050611.5;1050611.5;2104.0;-627.0;7143000.0;7135903.0;3567638.0;3568265.0;-3568265.0
5158.0;2427.0;6487.0;-610.0;908.5;-1518.5;1518.5;5158000.0;5155269.0;6487.0;-610.0;2577329.5;-2577939.5;2577939.5;5158.0;2427.0;6487000.0;6479903.0;3241165.0;3238738.0;-3238738.0
1304.0;-1427.0;8008.0;911.0;-258.0;1169.0;-1169.0;1304000.0;1301269.0;8008.0;911.0;651090.0;-650179.0;650179.0;1304.0;-1427.0;8008000.0;8000903.0;3999738.0;4001165.0;-4001165.0
4290.0;1559.0;6587.0;-510.0;524.5;-1034.5;1034.5;4290000.0;4287269.0;6587.0;-510.0;2143379.5;-2143889.5;2143889.5;4290.0;1559.0;6587000.0;6579903.0;3290731.0;3289172.0;-3289172.0
1632.0;-1099.0;7475.0;378.0;-360.5;738.5;-738.5;1632000.0;1629269.0;7475.0;378.0;814823.5;-814445.5;814445.5;1632.0;-1099.0;7475000.0;7467903.0;3733402.0;3734501.0;-3734501.0
3259.0;528.0;6745.0;-352.0;88.0;-440.0;440.0;3259000.0;3256269.0;6745.0;-352.0;1627958.5;-1628310.5;1628310.5;3259.0;528.0;6745000.0;6737903.0;3369215.5;3368687.5;-3368687.5
3297.0;566.0;6735.0;-362.0;102.0;-464.0;464.0;3297000.0;3294269.0;6735.0;-362.0;1646953.5;-1647315.5;1647315.5;3297.0;566.0;6735000.0;6727903.0;3364234.5;3363668.5;-3363668.5
1555.0;-1176.0;7577.0;480.0;-348.0;828.0;-828.0;1555000.0;1552269.0;7577.0;480.0;776374.5;-775894.5;775894.5;1555.0;-1176.0;7577000.0;7569903.0;3784363.5;3785539.5;-3785539.5
1347.0;-1384.0;7874.0;777.0;-303.5;1080.5;-1080.5;1347000.0;1344269.0;7874.0;777.0;672523.0;-671746.0;671746.0;1347.0;-1384.0;7874000.0;7866903.0;3932759.5;3934143.5;-3934143.5
3609.0;878.0;6679.0;-418.0;230.0;-648.0;648.0;3609000.0;3606269.0;6679.0;-418.0;1802925.5;-1803343.5;1803343.5;3609.0;878.0;6679000.0;6671903.0;3336390.5;3335512.5;-3335512.5
2448.0;-283.0;6973.0;-124.0;-203.5;79.5;-79.5;2448000.0;2445269.0;6973.0;-124.0;1222572.5;-1222696.5;1222696.5;2448.0;-283.0;6973000.0;6965903.0;3482810.0;3483093.0;-3483093.0
4783.0;2052.0;6526.0;-571.0;740.5;-1311.5;1311.5;4783000.0;4780269.0;6526.0;-571.0;2389849.0;-2390420.0;2390420.0;4783.0;2052.0;6526000.0;6518903.0;3260477.5;3258425.5;-3258425.5
2170.0;-561.0;7088.0;-9.0;-285.0;276.0;-276.0;2170000.0;2167269.0;7088.0;-9.0;1083630.0;-1083639.0;1083639.0;2170.0;-561.0;7088000.0;7080903.0;3540171.0;3540732.0;-3540732.0
5802.0;3071.0;6454.0;-643.0;1214.0;-1857.0;1857.0;5802000.0;5799269.0;6454.0;-643.0;2899313.0;-2899956.0;2899956.0;5802.0;3071.0;6454000.0;6446903.0;3224987.0;3221916.0;-3221916.0
1603.0;-1128.0;7525.0;428.0;-350.0;778.0;-778.0;1603000.0;1600269.0;7525.0;428.0;800348.5;-799920.5;799920.5;1603.0;-1128.0;7525000.0;7517903.0;3758387.5;3759515.5;-3759515.5
1983.0;-748.0;7201.0;104.0;-322.0;426.0;-426.0;1983000.0;1980269.0;7201.0;104.0;990186.5;-990082.5;990082.5;1983.0;-748.0;7201000.0;7193903.0;3596577.5;3597325.5;-3597325.5
1920.0;-811.0;7241.0;144.0;-333.5;477.5;-477.5;1920000.0;1917269.0;7241.0;144.0;958706.5;-958562.5;958562.5;1920.0;-811.0;7241000.0;7233903.0;3616546.0;3617357.0;-3617357.0
4690.0;1959.0;6540.0;-557.0;701.0;-1258.0;1258.0;4690000.0;4687269.0;6540.0;-557.0;2343356.0;-2343913.0;2343913.0;4690.0;1959.0;6540000.0;6532903.0;3267431.0;3265472.0;-3265472.0
3843.0;1112.0;6648.0;-449.0;331.5;-780.5;780.5;3843000.0;3840269.0;6648.0;-449.0;1919910.0;-1920359.0;1920359.0;3843.0;1112.0;6648000.0;6640903.0;3321007.5;3319895.5;-3319895.5
1792.0;-939.0;7341.0;244.0;-347.5;591.5;-591.5;1792000.0;1789269.0;7341.0;244.0;894756.5;-894512.5;894512.5;1792.0;-939.0;7341000.0;7333903.0;3666482.0;3667421.0;-3667421.0
2232.0;-499.0;7056.0;-41.0;-270.0;229.0;-229.0;2232000.0;2229269.0;7056.0;-41.0;1114614.0;-1114655.0;1114655.0;2232.0;-499.0;7056000.0;7048903.0;3524202.0;3524701.0;-3524701.0
2026.0;-705.0;7177.0;80.0;-312.5;392.5;-392.5;2026000.0;2023269.0;7177.0;80.0;1011674.5;-1011594.5;1011594.5;2026.0;-705.0;7177000.0;7169903.0;3584599.0;3585304.0;-3585304.0
3970.0;1239.0;6634.0;-463.0;388.0;-851.0;851.0;3970000.0;3967269.0;6634.0;-463.0;1983403.0;-1983866.0;1983866.0;3970.0;1239.0;6634000.0;6626903.0;3314071.0;3312832.0;-3312832.0
2587.0;-144.0;6906.0;-191.0;-167.5;-23.5;23.5;2587000.0;2584269.0;6906.0;-191.0;1292039.0;-1292230.0;1292230.0;2587.0;-144.0;6906000.0;6898903.0;3449379.5;3449523.5;-3449523.5
3550.0;819.0;6691.0;-406.0;206.5;-612.5;612.5;3550000.0;3547269.0;6691.0;-406.0;1773431.5;-1773837.5;1773837.5;3550.0;819.0;6691000.0;6683903.0;3342361.0;3341542.0;-3341542.0
5376.0;2645.0;6467.0;-630.0;1007.5;-1637.5;1637.5;5376000.0;5373269.0;6467.0;-630.0;2686319.5;-2686949.5;2686949.5;5376.0;2645.0;6467000.0;6459903.0;3231274.0;3228629.0;-3228629.0
1690.0;-1041.0;7425.0;328.0;-356.5;684.5;-684.5;1690000.0;1687269.0;7425.0;328.0;843798.5;-843470.5;843470.5;1690.0;-1041.0;7425000.0;7417903.0;3708431.0;3709472.0;-3709472.0
3100.0;369.0;6776.0;-321.0;24.0;-345.0;345.0;3100000.0;3097269.0;6776.0;-321.0;1548474.0;-1548795.0;1548795.0;3100.0;369.0;6776000.0;6768903.0;3384636.0;3384267.0;-3384267.0
2618.0;-113.0;6896.0;-201.0;-157.0;-44.0;44.0;2618000.0;2615269.0;6896.0;-201.0;1307534.0;-1307735.0;1307735.0;2618.0;-113.0;6896000.0;6888903.0;3444395.0;3444508.0;-3444508.0
3450.0;719.0;6702.0;-395.0;162.0;-557.0;557.0;3450000.0;3447269.0;6702.0;-395.0;1723437.0;-1723832.0;1723832.0;3450.0;719.0;6702000.0;6694903.0;3347811.0;3347092.0;-3347092.0
2764.0;33.0;6851.0;-246.0;-106.5;-139.5;139.5;2764000.0;2761269.0;6851.0;-246.0;1380511.5;-1380757.5;1380757.5;2764.0;33.0;6851000.0;6843903.0;3421968.0;3421935.0;-3421935.0
1439.0;-1292.0;7757.0;660.0;-316.0;976.0;-976.0;1439000.0;1436269.0;7757.0;660.0;718464.5;-717804.5;717804.5;1439.0;-1292.0;7757000.0;7749903.0;3874305.5;3875597.5;-3875597.5
1461.0;-1270.0;7721.0;624.0;-323.0;947.0;-947.0;1461000.0;1458269.0;7721.0;624.0;729446.5;-728822.5;728822.5;1461.0;-1270.0;7721000.0;7713903.0;3856316.5;3857586.5;-3857586.5
1978.0;-753.0;7208.0;111.0;-321.0;432.0;-432.0;1978000.0;1975269.0;7208.0;111.0;987690.0;-987579.0;987579.0;1978.0;-753.0;7208000.0;7200903.0;3600075.0;3600828.0;-3600828.0
4113.0;1382.0;6616.0;-481.0;450.5;-931.5;931.5;4113000.0;4110269.0;6616.0;-481.0;2054894.0;-2055375.0;2055375.0;4113.0;1382.0;6616000.0;6608903.0;3305142.5;3303760.5;-3303760.5
3625.0;894.0;6674.0;-423.0;235.5;-658.5;658.5;3625000.0;3622269.0;6674.0;-423.0;1810923.0;-1811346.0;1811346.0;3625.0;894.0;6674000.0;6666903.0;3333898.5;3333004.5;-3333004.5
4008.0;1277.0;6626.0;-471.0;403.0;-874.0;874.0;4008000.0;4005269.0;6626.0;-471.0;2002399.0;-2002870.0;2002870.0;4008.0;1277.0;6626000.0;6618903.0;3310090.0;3308813.0;-3308813.0
4883.0;2152.0;6517.0;-580.0;786.0;-1366.0;1366.0;4883000.0;4880269.0;6517.0;-580.0;2439844.5;-2440424.5;2440424.5;4883.0;2152.0;6517000.0;6509903.0;3256027.5;3253875.5;-3253875.5
2422.0;-309.0;6982.0;-115.0;-212.0;97.0;-97.0;2422000.0;2419269.0;6982.0;-115.0;1209577.0;-1209692.0;1209692.0;2422.0;-309.0;6982000.0;6974903.0;3487297.0;3487606.0;-3487606.0
5252.0;2521.0;6480.0;-617.0;952.0;-1569.0;1569.0;5252000.0;5249269.0;6480.0;-617.0;2624326.0;-2624943.0;2624943.0;5252.0;2521.0;6480000.0;6472903.0;3237712.0;3235191.0;-3235191.0
1988.0;-743.0;7200.0;103.0;-320.0;423.0;-423.0;1988000.0;1985269.0;7200.0;103.0;992686.0;-992583.0;992583.0;1988.0;-743.0;7200000.0;7192903.0;3596080.0;3596823.0;-3596823.0
5344.0;2613.0;6470.0;-627.0;993.0;-1620.0;1620.0;5344000.0;5341269.0;6470.0;-627.0;2670321.0;-2670948.0;2670948.0;5344.0;2613.0;6470000.0;6462903.0;3232758.0;3230145.0;-3230145.0
1397.0;-1334.0;7815.0;718.0;-308.0;1026.0;-1026.0;1397000.0;1394269.0;7815.0;718.0;697493.5;-696775.5;696775.5;1397.0;-1334.0;7815000.0;7807903.0;3903284.5;3904618.5;-3904618.5
1227.0;-1504.0;8191.0;1094.0;-205.0;1299.0;-1299.0;1227000.0;1224269.0;8191.0;1094.0;612681.5;-611587.5;611587.5;1227.0;-1504.0;8191000.0;8183903.0;4091199.5;4092703.5;-4092703.5
3317.0;586.0;6731.0;-366.0;110.0;-476.0;476.0;3317000.0;3314269.0;6731.0;-366.0;1656951.5;-1657317.5;1657317.5;3317.0;586.0;6731000.0;6723903.0;3362244.5;3361658.5;-3361658.5
4231.0;1500.0;6595.0;-502.0;499.0;-1001.0;1001.0;4231000.0;4228269.0;6595.0;-502.0;2113883.5;-2114385.5;2114385.5;4231.0;1500.0;6595000.0;6587903.0;3294701.5;3293201.5;-3293201.5
1873.0;-858.0;7270.0;173.0;-342.5;515.5;-515.5;1873000.0;1870269.0;7270.0;173.0;935221.0;-935048.0;935048.0;1873.0;-858.0;7270000.0;7262903.0;3631022.5;3631880.5;-3631880.5
1470.0;-1261.0;7688.0;591.0;-335.0;926.0;-926.0;1470000.0;1467269.0;7688.0;591.0;733930.0;-733339.0;733339.0;1470.0;-1261.0;7688000.0;7680903.0;3839821.0;3841082.0;-3841082.0
2079.0;-652.0;7155.0;58.0;-297.0;355.0;-355.0;2079000.0;2076269.0;7155.0;58.0;1038163.5;-1038105.5;1038105.5;2079.0;-652.0;7155000.0;7147903.0;3573625.5;3574277.5;-3574277.5
2160.0;-571.0;7095.0;-2.0;-286.5;284.5;-284.5;2160000.0;2157269.0;7095.0;-2.0;1078633.5;-1078635.5;1078635.5;2160.0;-571.0;7095000.0;7087903.0;3543666.0;3544237.0;-3544237.0
4279.0;1548.0;6588.0;-509.0;519.5;-1028.5;1028.5;4279000.0;4276269.0;6588.0;-509.0;2137880.0;-2138389.0;2138389.0;4279.0;1548.0;6588000.0;6580903.0;3291225.5;3289677.5;-3289677.5
1866.0;-865.0;7279.0;182.0;-341.5;523.5;-523.5;1866000.0;1863269.0;7279.0;182.0;931725.5;-931543.5;931543.5;1866.0;-865.0;7279000.0;7271903.0;3635519.0;3636384.0;-3636384.0
1239.0;-1492.0;8173.0;1076.0;-208.0;1284.0;-1284.0;1239000.0;1236269.0;8173.0;1076.0;618672.5;-617596.5;617596.5;1239.0;-1492.0;8173000.0;8165903.0;4082205.5;4083697.5;-4083697.5
2571.0;-160.0;6911.0;-186.0;-173.0;-13.0;13.0;2571000.0;2568269.0;6911.0;-186.0;1284041.5;-1284227.5;1284227.5;2571.0;-160.0;6911000.0;6903903.0;3451871.5;3452031.5;-3452031.5
1562.0;-1169.0;7569.0;472.0;-348.5;820.5;-820.5;1562000.0;1559269.0;7569.0;472.0;779870.5;-779398.5;779398.5;1562.0;-1169.0;7569000.0;7561903.0;3780367.0;3781536.0;-3781536.0
4334.0;1603.0;6580.0;-517.0;543.0;-1060.0;1060.0;4334000.0;4331269.0;6580.0;-517.0;2165376.0;-2165893.0;2165893.0;4334.0;1603.0;6580000.0;6572903.0;3287253.0;3285650.0;-3285650.0
1547.0;-1184.0;7595.0;498.0;-343.0;841.0;-841.0;1547000.0;1544269.0;7595.0;498.0;772383.5;-771885.5;771885.5;1547.0;-1184.0;7595000.0;7587903.0;3793359.5;3794543.5;-3794543.5
1238.0;-1493.0;8177.0;1080.0;-206.5;1286.5;-1286.5;1238000.0;1235269.0;8177.0;1080.0;618174.5;-617094.5;617094.5;1238.0;-1493.0;8177000.0;8169903.0;4084205.0;4085698.0;-4085698.0
4874.0;2143.0;6518.0;-579.0;782.0;-1361.0;1361.0;4874000.0;4871269.0;6518.0;-579.0;2435345.0;-2435924.0;2435924.0;4874.0;2143.0;6518000.0;6510903.0;3256523.0;3254380.0;-3254380.0
5008.0;2277.0;6500.0;-597.0;840.0;-1437.0;1437.0;5008000.0;5005269.0;6500.0;-597.0;2502336.0;-2502933.0;2502933.0;5008.0;2277.0;6500000.0;6492903.0;3247590.0;3245313.0;-3245313.0
1785.0;-946.0;7344.0;247.0;-349.5;596.5;-596.5;1785000.0;1782269.0;7344.0;247.0;891258.0;-891011.0;891011.0;1785.0;-946.0;7344000.0;7336903.0;3667978.5;3668924.5;-3668924.5
4315.0;1584.0;6581.0;-516.0;534.0;-1050.0;1050.0;4315000.0;4312269.0;6581.0;-516.0;2155876.5;-2156392.5;2156392.5;4315.0;1584.0;6581000.0;6573903.0;3287743.5;3286159.5;-3286159.5
4655.0;1924.0;6544.0;-553.0;685.5;-1238.5;1238.5;4655000.0;4652269.0;6544.0;-553.0;2325858.0;-2326411.0;2326411.0;4655.0;1924.0;6544000.0;6536903.0;3269413.5;3267489.5;-3267489.5
2381.0;-350.0;6999.0;-98.0;-224.0;126.0;-126.0;2381000.0;2378269.0;6999.0;-98.0;1189085.5;-1189183.5;1189183.5;2381.0;-350.0;6999000.0;6991903.0;3495776.5;3496126.5;-3496126.5
1370.0;-1361.0;7841.0;744.0;-308.5;1052.5;-1052.5;1370000.0;1367269.0;7841.0;744.0;684006.5;-683262.5;683262.5;1370.0;-1361.0;7841000.0;7833903.0;3916271.0;3917632.0;-3917632.0
2642.0;-89.0;6886.0;-211.0;-150.0;-61.0;61.0;2642000.0;2639269.0;6886.0;-211.0;1319529.0;-1319740.0;1319740.0;2642.0;-89.0;6886000.0;6878903.0;3439407.0;3439496.0;-3439496.0
1252.0;-1479.0;8132.0;1035.0;-222.0;1257.0;-1257.0;1252000.0;1249269.0;8132.0;1035.0;625152.0;-624117.0;624117.0;1252.0;-1479.0;8132000.0;8124903.0;4061712.0;4063191.0;-4063191.0
1684.0;-1047.0;7426.0;329.0;-359.0;688.0;-688.0;1684000.0;1681269.0;7426.0;329.0;840799.0;-840470.0;840470.0;1684.0;-1047.0;7426000.0;7418903.0;3708928.0;3709975.0;-3709975.0
1680.0;-1051.0;7429.0;332.0;-359.5;691.5;-691.5;1680000.0;1677269.0;7429.0;332.0;838800.5;-838468.5;838468.5;1680.0;-1051.0;7429000.0;7421903.0;3710426.0;3711477.0;-3711477.0
1446.0;-1285.0;7743.0;646.0;-319.5;965.5;-965.5;1446000.0;1443269.0;7743.0;646.0;721957.5;-721311.5;721311.5;1446.0;-1285.0;7743000.0;7735903.0;3867309.0;3868594.0;-3868594.0
1897.0;-834.0;7252.0;155.0;-339.5;494.5;-494.5;1897000.0;1894269.0;7252.0;155.0;947212.0;-947057.0;947057.0;1897.0;-834.0;7252000.0;7244903.0;3622034.5;3622868.5;-3622868.5
2436.0;-295.0;6978.0;-119.0;-207.0;88.0;-88.0;2436000.0;2433269.0;6978.0;-119.0;1216575.0;-1216694.0;1216694.0;2436.0;-295.0;6978000.0;6970903.0;3485304.0;3485599.0;-3485599.0
1558.0;-1173.0;7575.0;478.0;-347.5;825.5;-825.5;1558000.0;1555269.0;7575.0;478.0;777873.5;-777395.5;777395.5;1558.0;-1173.0;7575000.0;7567903.0;3783365.0;3784538.0;-3784538.0
2612.0;-119.0;6900.0;-197.0;-158.0;-39.0;39.0;2612000.0;2609269.0;6900.0;-197.0;1304536.0;-1304733.0;1304733.0;2612.0;-119.0;6900000.0;6892903.0;3446392.0;3446511.0;-3446511.0
1905.0;-826.0;7248.0;151.0;-337.5;488.5;-488.5;1905000.0;1902269.0;7248.0;151.0;951210.0;-951059.0;951059.0;1905.0;-826.0;7248000.0;7240903.0;3620038.5;3620864.5;-3620864.5
2473.0;-258.0;6957.0;-140.0;-199.0;59.0;-59.0;2473000.0;2470269.0;6957.0;-140.0;1235064.5;-1235204.5;1235204.5;2473.0;-258.0;6957000.0;6949903.0;3474822.5;3475080.5;-3475080.5
5681.0;2950.0;6456.0;-641.0;1154.5;-1795.5;1795.5;5681000.0;5678269.0;6456.0;-641.0;2838814.0;-2839455.0;2839455.0;5681.0;2950.0;6456000.0;6448903.0;3225926.5;3222976.5;-3222976.5
3241.0;510.0;6748.0;-349.0;80.5;-429.5;429.5;3241000.0;3238269.0;6748.0;-349.0;1618960.0;-1619309.0;1619309.0;3241.0;510.0;6748000.0;6740903.0;3370706.5;3370196.5;-3370196.5
1665.0;-1066.0;7447.0;350.0;-358.0;708.0;-708.0;1665000.0;1662269.0;7447.0;350.0;831309.5;-830959.5;830959.5;1665.0;-1066.0;7447000.0;7439903.0;3719418.5;3720484.5;-3720484.5
3822.0;1091.0;6650.0;-447.0;322.0;-769.0;769.0;3822000.0;3819269.0;6650.0;-447.0;1909411.0;-1909858.0;1909858.0;3822.0;1091.0;6650000.0;6642903.0;3321997.0;3320906.0;-3320906.0
3231.0;500.0;6749.0;-348.0;76.0;-424.0;424.0;3231000.0;3228269.0;6749.0;-348.0;1613960.5;-1614308.5;1614308.5;3231.0;500.0;6749000.0;6741903.0;3371201.5;3370701.5;-3370701.5
2885.0;154.0;6828.0;-269.0;-57.5;-211.5;211.5;2885000.0;2882269.0;6828.0;-269.0;1441000.0;-1441269.0;1441269.0;2885.0;154.0;6828000.0;6820903.0;3410528.5;3410374.5;-3410374.5
3655.0;924.0;6672.0;-425.0;249.5;-674.5;674.5;3655000.0;3652269.0;6672.0;-425.0;1825922.0;-1826347.0;1826347.0;3655.0;924.0;6672000.0;6664903.0;3332913.5;3331989.5;-3331989.5
3743.0;1012.0;6659.0;-438.0;287.0;-725.0;725.0;3743000.0;3740269.0;6659.0;-438.0;1869915.5;-1870353.5;1870353.5;3743.0;1012.0;6659000.0;6651903.0;3326457.5;3325445.5;-3325445.5
